datetime,open,high,low,close,volume,ticker,fetch_time,market_status
2025-05-15 09:56:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:12,0
2025-05-15 09:56:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:12,0
2025-05-15 09:56:00+00:00,8593.269531,8593.900391,8593.089844,8593.740234,0,^FTSE,15/05/2025 10:12,1
2025-05-15 09:56:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:12,0
2025-05-15 09:56:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:12,0
2025-05-15 09:58:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:13,0
2025-05-15 09:58:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:13,0
2025-05-15 09:58:00+00:00,8593.150391,8593.150391,8593.150391,8593.150391,0,^FTSE,15/05/2025 10:13,1
2025-05-15 09:58:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:13,0
2025-05-15 09:58:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:13,0
2025-05-15 09:59:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:14,0
2025-05-15 09:59:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:14,0
2025-05-15 09:59:00+00:00,8592.990234,8592.990234,8592.990234,8592.990234,0,^FTSE,15/05/2025 10:14,1
2025-05-15 09:59:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:14,0
2025-05-15 09:59:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:14,0
2025-05-15 10:00:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:15,0
2025-05-15 10:00:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:15,0
2025-05-15 10:00:00+00:00,8593.360352,8593.360352,8593.360352,8593.360352,0,^FTSE,15/05/2025 10:15,1
2025-05-15 10:00:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:15,0
2025-05-15 10:00:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:15,0
2025-05-15 10:01:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:16,0
2025-05-15 10:01:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:16,0
2025-05-15 10:01:00+00:00,8592.769531,8592.769531,8592.769531,8592.769531,0,^FTSE,15/05/2025 10:16,1
2025-05-15 10:01:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:16,0
2025-05-15 10:01:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:16,0
2025-05-15 10:02:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:17,0
2025-05-15 10:02:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:17,0
2025-05-15 10:02:00+00:00,8589.030273,8589.030273,8589.030273,8589.030273,0,^FTSE,15/05/2025 10:17,1
2025-05-15 10:02:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:17,0
2025-05-15 10:02:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:17,0
2025-05-15 10:03:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:18,0
2025-05-15 10:03:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:18,0
2025-05-15 10:03:00+00:00,8587.660156,8587.660156,8587.660156,8587.660156,0,^FTSE,15/05/2025 10:18,1
2025-05-15 10:03:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:18,0
2025-05-15 10:03:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:18,0
2025-05-15 10:04:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:19,0
2025-05-15 10:04:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:19,0
2025-05-15 10:04:00+00:00,8587.330078,8587.330078,8587.330078,8587.330078,0,^FTSE,15/05/2025 10:19,1
2025-05-15 10:04:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:19,0
2025-05-15 10:04:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:19,0
2025-05-15 10:05:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:20,0
2025-05-15 10:05:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:20,0
2025-05-15 10:05:00+00:00,8586.889648,8586.889648,8586.889648,8586.889648,0,^FTSE,15/05/2025 10:20,1
2025-05-15 10:05:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:20,0
2025-05-15 10:05:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:20,0
2025-05-15 10:06:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:21,0
2025-05-15 10:06:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:21,0
2025-05-15 10:06:00+00:00,8587.719727,8587.719727,8587.719727,8587.719727,0,^FTSE,15/05/2025 10:21,1
2025-05-15 10:06:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:21,0
2025-05-15 10:06:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:21,0
2025-05-15 10:07:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:22,0
2025-05-15 10:07:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:22,0
2025-05-15 10:07:00+00:00,8588.370117,8588.370117,8588.370117,8588.370117,0,^FTSE,15/05/2025 10:22,1
2025-05-15 10:07:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:22,0
2025-05-15 10:07:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:22,0
2025-05-15 10:08:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:23,0
2025-05-15 10:08:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:23,0
2025-05-15 10:08:00+00:00,8591,8591,8591,8591,0,^FTSE,15/05/2025 10:23,1
2025-05-15 10:08:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:23,0
2025-05-15 10:08:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:23,0
2025-05-15 10:09:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:24,0
2025-05-15 10:09:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:24,0
2025-05-15 10:09:00+00:00,8589,8589,8589,8589,0,^FTSE,15/05/2025 10:24,1
2025-05-15 10:09:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:24,0
2025-05-15 10:09:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:24,0
2025-05-15 10:10:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:25,0
2025-05-15 10:10:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:25,0
2025-05-15 10:10:00+00:00,8588.639648,8588.639648,8588.639648,8588.639648,0,^FTSE,15/05/2025 10:25,1
2025-05-15 10:10:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:25,0
2025-05-15 10:10:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:25,0
2025-05-15 10:11:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:26,0
2025-05-15 10:11:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:26,0
2025-05-15 10:11:00+00:00,8587.900391,8587.900391,8587.900391,8587.900391,0,^FTSE,15/05/2025 10:26,1
2025-05-15 10:11:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:26,0
2025-05-15 10:11:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:26,0
2025-05-15 10:12:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:27,0
2025-05-15 10:12:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:27,0
2025-05-15 10:12:00+00:00,8585.55957,8585.55957,8585.55957,8585.55957,0,^FTSE,15/05/2025 10:27,1
2025-05-15 10:12:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:27,0
2025-05-15 10:12:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:27,0
2025-05-15 10:13:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:28,0
2025-05-15 10:13:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:28,0
2025-05-15 10:13:00+00:00,8586.379883,8586.379883,8586.379883,8586.379883,0,^FTSE,15/05/2025 10:28,1
2025-05-15 10:13:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:28,0
2025-05-15 10:13:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:28,0
2025-05-15 10:14:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:29,0
2025-05-15 10:14:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:29,0
2025-05-15 10:14:00+00:00,8587.219727,8587.219727,8587.219727,8587.219727,0,^FTSE,15/05/2025 10:29,1
2025-05-15 10:14:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:29,0
2025-05-15 10:14:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:29,0
2025-05-15 10:15:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:30,0
2025-05-15 10:15:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:30,0
2025-05-15 10:15:00+00:00,8587.900391,8587.900391,8587.900391,8587.900391,0,^FTSE,15/05/2025 10:30,1
2025-05-15 10:15:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:30,0
2025-05-15 10:15:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:30,0
2025-05-15 10:16:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:31,0
2025-05-15 10:16:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:31,0
2025-05-15 10:16:00+00:00,8587.410156,8587.410156,8587.410156,8587.410156,0,^FTSE,15/05/2025 10:31,1
2025-05-15 10:16:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:31,0
2025-05-15 10:16:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:31,0
2025-05-15 10:17:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:32,0
2025-05-15 10:17:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:32,0
2025-05-15 10:17:00+00:00,8588.780273,8588.780273,8588.780273,8588.780273,0,^FTSE,15/05/2025 10:32,1
2025-05-15 10:17:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:32,0
2025-05-15 10:17:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:32,0
2025-05-15 10:18:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:33,0
2025-05-15 10:18:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:33,0
2025-05-15 10:18:00+00:00,8587.969727,8587.969727,8587.969727,8587.969727,0,^FTSE,15/05/2025 10:33,1
2025-05-15 10:18:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:33,0
2025-05-15 10:18:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:33,0
2025-05-15 10:19:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:34,0
2025-05-15 10:19:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:34,0
2025-05-15 10:19:00+00:00,8588.049805,8588.049805,8588.049805,8588.049805,0,^FTSE,15/05/2025 10:34,1
2025-05-15 10:19:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:34,0
2025-05-15 10:19:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:34,0
2025-05-15 10:20:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:35,0
2025-05-15 10:20:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:35,0
2025-05-15 10:20:00+00:00,8588.049805,8588.049805,8588.049805,8588.049805,0,^FTSE,15/05/2025 10:35,1
2025-05-15 10:20:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:35,0
2025-05-15 10:20:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:35,0
2025-05-15 10:21:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:36,0
2025-05-15 10:21:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:36,0
2025-05-15 10:21:00+00:00,8587.519531,8587.519531,8587.519531,8587.519531,0,^FTSE,15/05/2025 10:36,1
2025-05-15 10:21:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:36,0
2025-05-15 10:21:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:36,0
2025-05-15 10:22:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:37,0
2025-05-15 10:22:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:37,0
2025-05-15 10:22:00+00:00,8589.240234,8589.240234,8589.240234,8589.240234,0,^FTSE,15/05/2025 10:37,1
2025-05-15 10:22:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:37,0
2025-05-15 10:22:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:37,0
2025-05-15 10:23:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:38,0
2025-05-15 10:23:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:38,0
2025-05-15 10:23:00+00:00,8590.5,8590.5,8590.5,8590.5,0,^FTSE,15/05/2025 10:38,1
2025-05-15 10:23:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:38,0
2025-05-15 10:23:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:38,0
2025-05-15 10:24:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:39,0
2025-05-15 10:24:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:39,0
2025-05-15 10:24:00+00:00,8591.089844,8591.089844,8591.089844,8591.089844,0,^FTSE,15/05/2025 10:39,1
2025-05-15 10:24:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:39,0
2025-05-15 10:24:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:39,0
2025-05-15 10:25:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:40,0
2025-05-15 10:25:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:40,0
2025-05-15 10:25:00+00:00,8590.360352,8590.360352,8590.360352,8590.360352,0,^FTSE,15/05/2025 10:40,1
2025-05-15 10:25:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:40,0
2025-05-15 10:25:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:40,0
2025-05-15 10:26:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:41,0
2025-05-15 10:26:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:41,0
2025-05-15 10:26:00+00:00,8591.179688,8591.179688,8591.179688,8591.179688,0,^FTSE,15/05/2025 10:41,1
2025-05-15 10:26:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:41,0
2025-05-15 10:26:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:41,0
2025-05-15 10:27:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:42,0
2025-05-15 10:27:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:42,0
2025-05-15 10:27:00+00:00,8591.139648,8591.139648,8591.139648,8591.139648,0,^FTSE,15/05/2025 10:42,1
2025-05-15 10:27:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:42,0
2025-05-15 10:27:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:42,0
2025-05-15 10:28:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:43,0
2025-05-15 10:28:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:43,0
2025-05-15 10:28:00+00:00,8591.259766,8591.259766,8591.259766,8591.259766,0,^FTSE,15/05/2025 10:43,1
2025-05-15 10:28:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:43,0
2025-05-15 10:28:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:43,0
2025-05-15 10:29:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:44,0
2025-05-15 10:29:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:44,0
2025-05-15 10:29:00+00:00,8591.780273,8591.780273,8591.780273,8591.780273,0,^FTSE,15/05/2025 10:44,1
2025-05-15 10:29:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:44,0
2025-05-15 10:29:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:44,0
2025-05-15 10:30:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:45,0
2025-05-15 10:30:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:45,0
2025-05-15 10:30:00+00:00,8592.049805,8592.049805,8592.049805,8592.049805,0,^FTSE,15/05/2025 10:45,1
2025-05-15 10:30:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:45,0
2025-05-15 10:30:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:45,0
2025-05-15 10:31:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:46,0
2025-05-15 10:31:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:46,0
2025-05-15 10:31:00+00:00,8591.349609,8591.349609,8591.349609,8591.349609,0,^FTSE,15/05/2025 10:46,1
2025-05-15 10:31:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:46,0
2025-05-15 10:31:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:46,0
2025-05-15 10:32:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:47,0
2025-05-15 10:32:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:47,0
2025-05-15 10:32:00+00:00,8591.219727,8591.219727,8591.219727,8591.219727,0,^FTSE,15/05/2025 10:47,1
2025-05-15 10:32:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:47,0
2025-05-15 10:32:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:47,0
2025-05-15 10:33:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:48,0
2025-05-15 10:33:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:48,0
2025-05-15 10:33:00+00:00,8591.549805,8591.549805,8591.549805,8591.549805,0,^FTSE,15/05/2025 10:48,1
2025-05-15 10:33:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:48,0
2025-05-15 10:33:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:48,0
2025-05-15 10:34:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:49,0
2025-05-15 10:34:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:49,0
2025-05-15 10:34:00+00:00,8591.290039,8591.290039,8591.290039,8591.290039,0,^FTSE,15/05/2025 10:49,1
2025-05-15 10:34:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:49,0
2025-05-15 10:34:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:49,0
2025-05-15 10:35:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:50,0
2025-05-15 10:35:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:50,0
2025-05-15 10:35:00+00:00,8592.549805,8592.549805,8592.549805,8592.549805,0,^FTSE,15/05/2025 10:50,1
2025-05-15 10:35:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:50,0
2025-05-15 10:35:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:50,0
2025-05-15 10:36:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:52,0
2025-05-15 10:36:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:52,0
2025-05-15 10:36:00+00:00,8592.700195,8593.69043,8591.740234,8591.870117,0,^FTSE,15/05/2025 10:52,1
2025-05-15 10:36:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:52,0
2025-05-15 10:36:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:52,0
2025-05-15 10:37:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:53,0
2025-05-15 10:37:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:53,0
2025-05-15 10:37:00+00:00,8592.44043,8592.44043,8592.44043,8592.44043,0,^FTSE,15/05/2025 10:53,1
2025-05-15 10:37:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:53,0
2025-05-15 10:37:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:53,0
2025-05-15 10:39:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:54,0
2025-05-15 10:39:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:54,0
2025-05-15 10:39:00+00:00,8593.660156,8593.660156,8593.660156,8593.660156,0,^FTSE,15/05/2025 10:54,1
2025-05-15 10:39:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:54,0
2025-05-15 10:39:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:54,0
2025-05-15 10:40:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:55,0
2025-05-15 10:40:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:55,0
2025-05-15 10:40:00+00:00,8593.5,8593.5,8593.5,8593.5,0,^FTSE,15/05/2025 10:55,1
2025-05-15 10:40:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:55,0
2025-05-15 10:40:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:55,0
2025-05-15 10:41:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:56,0
2025-05-15 10:41:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:56,0
2025-05-15 10:41:00+00:00,8593.030273,8593.030273,8593.030273,8593.030273,0,^FTSE,15/05/2025 10:56,1
2025-05-15 10:41:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:56,0
2025-05-15 10:41:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:56,0
2025-05-15 10:42:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:57,0
2025-05-15 10:42:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:57,0
2025-05-15 10:42:00+00:00,8592.519531,8592.519531,8592.519531,8592.519531,0,^FTSE,15/05/2025 10:57,1
2025-05-15 10:42:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:57,0
2025-05-15 10:42:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:57,0
2025-05-15 10:43:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:58,0
2025-05-15 10:43:00+00:00,19146.81055,19146.81055,19146.81055,19146.81055,,^IXIC,15/05/2025 10:58,0
2025-05-15 10:43:00+00:00,8594.259766,8594.259766,8594.259766,8594.259766,0,^FTSE,15/05/2025 10:58,1
2025-05-15 10:43:00+00:00,37755.51172,37755.51172,37755.51172,37755.51172,,^N225,15/05/2025 10:58,0
2025-05-15 10:43:00+00:00,3380.821289,3380.821289,3380.821289,3380.821289,,000001.SS,15/05/2025 10:58,0
2025-05-15 10:44:00+00:00,42051.05859,42051.05859,42051.05859,42051.05859,,^DJI,15/05/2025 10:59,0
